date,code,close,pctChg,volume,amount
2021-04-30,sh.600050,4.25,-0.4684,1273020199.0,5367362696.21
2021-01-29,sh.600884,16.7,-7.376595,1281993814.0,21740028710.17
2021-02-26,sh.600884,14.31,-14.311377,592642992.0,9530766737.6
2021-03-31,sh.600884,14.59,1.956674,786586690.0,12460823869.32
2021-04-30,sh.600884,17.0,16.5182,781640202.0,11558979586.54
2021-01-29,sz.002371,200.4,10.877504,230238073.0,48490523599.44
2021-02-26,sz.002371,179.4,-10.479042,110358402.0,21673278521.71
2021-03-31,sz.002371,143.54,-19.988852,154390197.0,24582120620.84
2021-04-30,sz.002371,165.62,15.3825,124809226.0,20022787817.6
2021-01-29,sh.600690,31.85,9.038001,1237852660.0,40831315566.56
2021-02-26,sh.600690,28.92,-9.199372,819868808.0,26366636241.63
2021-03-31,sh.600690,31.18,7.814661,826661423.0,24419016426.87
2021-04-30,sh.600690,33.13,6.254,547083398.0,17669259617.66
2021-01-29,sz.002025,54.67,-16.124578,166491242.0,10474587358.5
2021-02-26,sz.002025,54.68,0.018292,105634086.0,5885658613.43
2021-03-31,sz.002025,47.06,-13.935625,99451965.0,4823488129.46
2021-04-30,sz.002025,44.22,-6.0348,108653242.0,4898216451.05
2021-01-29,sh.601928,6.2,-2.053712,106182086.0,659519067.78
2021-02-26,sh.601928,6.27,1.129032,91738121.0,569454594.49
2021-03-31,sh.601928,6.65,6.060606,140192469.0,908158754.8
2021-04-30,sh.601928,7.42,11.5789,177471295.0,1228768253.59
2021-01-29,sz.300769,141.06,-15.633971,45616829.0,6884608657.0
2021-02-26,sz.300769,115.1,-18.403516,20196417.0,2611946700.66
2021-03-31,sz.300769,116.6,1.303215,24041718.0,2911260288.95
2021-04-30,sz.300769,144.1,23.5849,23276881.0,3034040241.81
2021-01-29,sh.601838,10.42,-2.343018,1128750900.0,11143806873.79
2021-02-26,sh.601838,11.0,5.566219,1080549393.0,11893891665.67
2021-03-31,sh.601838,11.26,2.363636,995472655.0,11440690342.66
2021-04-30,sh.601838,11.93,5.9503,505105165.0,5650782358.07
2021-01-29,sh.601100,117.17,3.690265,184318156.0,22540915378.36
2021-02-26,sh.601100,95.0,-18.921226,144996512.0,16513629347.29
2021-03-31,sh.601100,89.45,-5.842105,197135509.0,17691393573.36
2021-04-30,sh.601100,86.0,-3.8569,164958765.0,14377232055.55
2021-01-29,sh.601966,42.96,22.149559,287517559.0,11970692541.84
2021-02-26,sh.601966,42.12,-1.955307,243898950.0,11661968117.94
2021-03-31,sh.601966,46.8,11.111111,310587658.0,14183012019.81
2021-04-30,sh.601966,55.57,18.7393,196781644.0,10444098017.84
2021-01-29,sh.600763,303.95,9.919716,55497161.0,16539443749.76
2021-02-26,sh.600763,265.0,-12.814608,61000952.0,19895977126.52
2021-03-31,sh.600763,250.5,-5.471698,136396016.0,32193597882.51
2021-04-30,sh.600763,313.2,25.0299,65850626.0,18713118331.11
2021-01-29,sz.002324,18.27,7.85124,309011645.0,6049177516.99
2021-02-26,sz.002324,17.8,-2.572523,134193387.0,2479859516.53
2021-03-31,sz.002324,17.46,-1.910112,148927361.0,2584336234.55
2021-04-30,sz.002324,17.35,-0.63,147438162.0,2550864644.69
2021-01-29,sh.600085,23.63,-1.129707,292538940.0,7301428291.33
2021-02-26,sh.600085,27.0,14.261532,325753470.0,8495689925.67
2021-03-31,sh.600085,29.95,10.925926,353030407.0,9577382895.44
2021-04-30,sh.600085,30.58,2.1035,322225708.0,9387852003.46
2021-01-29,sz.002597,44.3,36.601912,157065824.0,6362400545.3
2021-02-26,sz.002597,40.95,-7.562077,112284946.0,5358430470.23
2021-03-31,sz.002597,39.4,-3.785104,186079262.0,7263834585.6
2021-04-30,sz.002597,32.7,-17.0051,144967127.0,4922677169.92
2021-01-29,sh.603008,18.31,-5.227743,90233210.0,1612430745.18
2021-02-26,sh.603008,20.52,12.069907,87136288.0,1835064574.65
2021-03-31,sh.603008,26.41,28.703704,164456147.0,4017149259.94
2021-04-30,sh.603008,29.92,13.2904,121834896.0,3332784503.83
2021-01-29,sh.603186,29.64,-9.023941,57973060.0,1826403763.06
2021-02-26,sh.603186,33.03,11.437247,27940758.0,863137890.61
2021-03-31,sh.603186,40.29,21.980018,97724708.0,3751405114.17
2021-04-30,sh.603186,39.0,-2.5227,59065615.0,2368001086.37
2021-01-29,sh.603993,6.06,-3.04,11607240192.0,75967556691.65
2021-02-26,sh.603993,6.7,10.561056,8454626384.0,58550669392.66
2021-03-31,sh.603993,5.28,-21.19403,6671280741.0,39846411723.23
2021-04-30,sh.603993,5.81,10.0379,5275006521.0,29846599310.83
2021-01-29,sh.603939,101.5,12.540193,119540516.0,11647507765.0
2021-02-26,sh.603939,88.1,-13.20197,79405739.0,7782341278.64
2021-03-31,sh.603939,88.7,0.681044,94027153.0,7949814582.78
2021-04-30,sh.603939,89.85,1.2965,43690580.0,3796361070.05
2021-01-29,sz.002727,38.48,15.520865,184469907.0,6616627033.9
2021-02-26,sz.002727,41.99,9.121622,116414794.0,5061294952.61
2021-03-31,sz.002727,46.36,10.40724,138739683.0,6054930444.92
2021-04-30,sz.002727,40.98,-10.9844,108509897.0,4798931058.32
2021-01-29,sh.601952,11.62,-17.354196,519538377.0,6984408653.11
2021-02-26,sh.601952,12.22,5.163511,304014372.0,3530770707.21
2021-03-31,sh.601952,10.8,-11.620295,317215761.0,3570797458.21
2021-04-30,sh.601952,10.23,-5.2778,252892210.0,2643533675.37
2021-01-29,sz.000338,21.14,33.882204,2441827731.0,45293126910.99
2021-02-26,sz.000338,22.05,4.304636,1954149644.0,46460722293.46
2021-03-31,sz.000338,19.24,-12.743764,1491949848.0,30814669222.96
2021-04-30,sz.000338,18.11,-5.8732,1394627699.0,26457997515.95
2021-01-29,sh.601155,42.25,21.303474,290273942.0,11616377907.27
2021-02-26,sh.601155,50.95,20.591716,193678876.0,8942508573.76
2021-03-31,sh.601155,48.8,-4.219823,248922342.0,11787549911.4
2021-04-30,sh.601155,45.04,-7.7049,135199503.0,6396944928.06
2021-01-29,sh.603833,149.6,11.226766,56320895.0,7672726468.5
2021-02-26,sh.603833,151.53,1.290107,42150913.0,6689724065.33
2021-03-31,sh.603833,157.61,4.012407,54731851.0,8330915857.95
2021-04-30,sh.603833,166.8,5.8308,48522489.0,7662416519.73
2021-01-29,sz.000933,6.54,-18.045113,1258607351.0,9327929924.67
2021-02-26,sz.000933,9.18,40.366972,1396700876.0,11660325991.17
2021-03-31,sz.000933,9.5,3.485839,2321179116.0,22798258801.01
2021-04-30,sz.000933,11.1,16.8421,1683856533.0,18561150202.6
2021-01-29,sz.002043,8.98,0.111483,384924221.0,3599043510.42
2021-02-26,sz.002043,10.54,17.371938,307172107.0,3196291761.2
2021-03-31,sz.002043,10.82,2.656546,395693904.0,4219357593.01
2021-04-30,sz.002043,10.32,-4.6211,407375973.0,4561564768.12
2021-01-29,sz.002841,136.4,18.577762,40726839.0,4753756327.05
2021-02-26,sz.002841,127.34,-6.642229,29969618.0,4156197512.07
2021-03-31,sz.002841,130.32,2.340192,29979797.0,3811341975.3
2021-04-30,sz.002841,133.32,2.302,32994386.0,4593832250.03
2021-01-29,sh.603712,41.42,-0.552221,164576101.0,7029540487.79
2021-02-26,sh.603712,38.96,-5.93916,62205742.0,2482459239.92
2021-03-31,sh.603712,34.27,-12.037988,111623276.0,3947897156.84
2021-04-30,sh.603712,30.86,-9.9504,77504456.0,2684425642.47
2021-01-29,sh.688358,46.94,-7.214865,5824280.0,272240041.05
2021-02-26,sh.688358,50.09,6.710695,3696813.0,177929764.84
2021-03-31,sh.688358,48.35,-3.473747,4726923.0,233388198.57
2021-04-30,sh.688358,49.68,2.7508,6109306.0,310084992.49
2021-01-29,sz.300751,561.0,-17.135641,26091656.0,14761137143.7
2021-02-26,sz.300751,454.98,-18.898396,13323068.0,6464212321.62
2021-03-31,sz.300751,550.0,20.884434,17432056.0,7756787464.5
2021-04-30,sz.300751,614.49,11.7255,17371678.0,10284232821.8
2021-01-29,sh.600779,89.9,8.28716,254370726.0,23406444935.01
2021-02-26,sh.600779,69.98,-22.157953,119715504.0,10435199186.71
2021-03-31,sh.600779,71.53,2.214919,111287081.0,7416446168.71
2021-04-30,sh.600779,102.3,43.0169,220084686.0,21444441993.39
2021-01-29,sh.601988,3.17,-0.314465,2470428473.0,7884998130.21
2021-02-26,sh.601988,3.24,2.208202,2482447654.0,7980224575.4
2021-03-31,sh.601988,3.35,3.395062,4086236994.0,13414496985.66
2021-04-30,sh.601988,3.25,-2.9851,2755277997.0,9089460530.29
2021-01-29,sh.603708,20.3,-4.694836,211520862.0,4579178754.11
2021-02-26,sh.603708,21.52,6.009852,117058497.0,2515632294.13
2021-03-31,sh.603708,20.72,-3.717472,224744284.0,5162010064.85
2021-04-30,sh.603708,17.45,-15.7819,93234456.0,1846656262.45
2021-01-29,sh.600862,32.47,7.873754,673950712.0,24351476882.51
2021-02-26,sh.600862,29.61,-8.808131,315644107.0,9504164228.88
2021-03-31,sh.600862,25.62,-13.475177,419547323.0,10829087909.31
2021-04-30,sh.600862,24.01,-6.2842,295709659.0,7645731565.45
2021-01-29,sz.002791,172.38,19.708333,37677481.0,6337455134.57
2021-02-26,sz.002791,152.4,-11.590672,31428951.0,5578914175.54
2021-03-31,sz.002791,165.83,8.812336,40365261.0,6151366421.67
2021-04-30,sz.002791,189.38,14.2013,33526661.0,5821332456.17
2021-01-29,sz.002511,23.46,12.410158,556853746.0,13501143240.63
2021-02-26,sz.002511,21.33,-9.079284,373552134.0,8890081000.62
2021-03-31,sz.002511,25.84,21.143929,466994368.0,11413705783.3
2021-04-30,sz.002511,30.84,19.3498,287391478.0,8171360613.18
2021-01-29,sh.601398,5.09,2.004008,7237970510.0,36630906809.05
2021-02-26,sh.601398,5.37,5.500982,6105179656.0,32055214923.39
2021-03-31,sh.601398,5.54,3.165736,6783840714.0,36998446661.12
2021-04-30,sh.601398,5.13,-7.4007,3638098775.0,19474849221.62
2021-01-29,sz.002028,20.9,4.187438,612290470.0,12895391205.03
2021-02-26,sz.002028,25.41,21.578947,442462477.0,10246235855.21
2021-03-31,sz.002028,29.71,16.922471,493146296.0,13622268698.14
2021-04-30,sz.002028,31.57,6.2605,246629467.0,7538226437.28
2021-01-29,sz.002206,4.24,8.439898,233655413.0,973160918.55
2021-02-26,sz.002206,5.15,21.462264,493037867.0,2450393872.41
2021-03-31,sz.002206,5.91,14.757282,469838728.0,2666865935.38
2021-04-30,sz.002206,5.88,2.7073,270660649.0,1610870503.92
2021-01-29,sh.603599,28.8,20.150188,327976771.0,8455694208.64
2021-02-26,sh.603599,31.45,9.201389,160796181.0,5025455096.87
2021-03-31,sh.603599,31.14,-0.985692,139800441.0,4115786202.22
2021-04-30,sh.603599,29.85,-4.1426,117744259.0,3429541135.57
2021-01-29,sh.603596,33.9,-0.935126,80044281.0,2945105416.47
2021-02-26,sh.603596,34.42,1.533923,54278841.0,1931197436.51
2021-03-31,sh.603596,27.58,-19.872167,49029584.0,1485392967.58
2021-04-30,sh.603596,30.02,8.847,86664870.0,2634276748.86
2021-01-29,sh.601636,12.3,-3.90625,1679763657.0,21177343683.83
2021-02-26,sh.601636,14.75,19.918699,1299378976.0,18379788514.99
2021-03-31,sh.601636,12.93,-12.338983,1101538247.0,14755502230.34
2021-04-30,sh.601636,15.36,18.7935,743223972.0,10215937782.42
2021-01-29,sz.002867,31.31,17.485929,159776442.0,4645476444.56
2021-02-26,sz.002867,32.46,3.672948,127830093.0,4430661757.37
2021-03-31,sz.002867,34.98,7.763401,112744877.0,3704127070.81
2021-04-30,sz.002867,30.91,-11.6352,108326208.0,3606401657.51
2021-01-29,sz.002601,39.75,29.18427,527308092.0,20419644697.12
2021-02-26,sz.002601,40.38,1.584906,462609373.0,20666369745.53
2021-03-31,sz.002601,28.58,-29.222387,813508283.0,26485946541.67
2021-04-30,sz.002601,33.85,18.4395,637151640.0,19602275899.71
2021-01-29,sh.603885,10.86,-4.485488,241047604.0,2485612562.29
2021-02-26,sh.603885,12.75,17.403315,249574346.0,3042728777.14
2021-03-31,sh.603885,15.04,17.960784,382193337.0,5620390280.09
2021-04-30,sh.603885,14.81,-1.5293,230905242.0,3441249156.47
2021-01-29,sh.688016,289.03,15.059713,16249132.0,4686993181.22
2021-02-26,sh.688016,270.0,-6.584092,11030296.0,3102813612.98
2021-03-31,sh.688016,290.37,7.544444,10579175.0,2855801248.64
2021-04-30,sh.688016,333.65,14.9051,15658226.0,5027680070.69
2021-01-29,sh.603801,39.32,13.937989,73625727.0,2557838037.68
2021-02-26,sh.603801,46.34,17.85351,86993418.0,4361682774.8
2021-03-31,sh.603801,57.7,24.514458,114120905.0,6026754208.01
2021-04-30,sh.603801,47.96,-16.8804,77721588.0,4272165105.23
2021-01-29,sz.002402,19.76,14.418066,997335807.0,19283214961.85
2021-02-26,sz.002402,23.44,18.623482,570576500.0,12695839819.87
2021-03-31,sz.002402,20.54,-11.947665,554463903.0,12128163497.68
2021-04-30,sz.002402,20.99,2.1908,376812451.0,7751104595.03
2021-01-29,sz.000005,2.14,-15.41502,139611472.0,322799519.6
2021-02-26,sz.000005,2.14,0.0,128024974.0,255407591.44
2021-03-31,sz.000005,2.42,13.084112,464060197.0,1153646360.3
2021-04-30,sz.000005,2.22,-8.2645,214290883.0,494721604.87
2021-01-29,sz.002409,61.4,2.180063,207529569.0,13850358860.1
2021-02-26,sz.002409,55.02,-10.390879,99861720.0,6076354041.37
2021-03-31,sz.002409,55.65,1.145038,103965986.0,5813385397.3
2021-04-30,sz.002409,59.11,6.2174,84052644.0,4956966429.57
2021-01-29,sz.000488,7.23,12.616822,2010363178.0,15429656639.61
2021-02-26,sz.000488,11.07,53.112033,2282777622.0,23534873236.93
2021-03-31,sz.000488,10.11,-8.672087,2032783403.0,20620915951.66
2021-04-30,sz.000488,10.73,6.1325,1485805731.0,16195548255.05
2021-01-29,sz.300763,209.52,40.61745,45210301.0,7541735828.95
2021-02-26,sz.300763,164.92,-21.286751,32351247.0,6473204105.33
2021-03-31,sz.300763,151.21,-8.313122,45220587.0,6594647975.62
2021-04-30,sz.300763,205.91,36.1749,50575321.0,8275433654.54
2021-01-29,sh.600305,23.92,8.039747,474412998.0,11798039821.22
2021-02-26,sh.600305,21.23,-11.245819,306566293.0,7487054550.24
2021-03-31,sh.600305,19.06,-10.221385,242270708.0,4771172630.75
2021-04-30,sh.600305,17.98,-5.6663,229884705.0,4322453986.68
2021-01-29,sz.002600,10.31,-14.011676,1881606473.0,21928402957.48
2021-02-26,sz.002600,10.17,-1.357905,898621448.0,9337245723.24
2021-03-31,sz.002600,8.18,-19.567355,1536775360.0,14118464335.78
2021-04-30,sz.002600,8.24,0.7335,1464330513.0,12535479889.52
2021-01-29,sh.603737,148.16,-2.20462,26664750.0,4100751991.64
2021-02-26,sh.603737,179.79,21.348542,25397095.0,4298957694.32
2021-03-31,sh.603737,199.2,10.795929,24393422.0,4499847636.08
2021-04-30,sh.603737,236.94,18.9458,18808161.0,3820082618.94
2021-01-29,sh.600019,6.56,10.252101,3414463693.0,22371389419.09
2021-02-26,sh.600019,7.52,14.634146,2686085997.0,19591514265.92
2021-03-31,sh.600019,8.08,7.446809,5446303530.0,46266133274.94
2021-04-30,sh.600019,8.63,6.8069,3133975523.0,26475305345.63
2021-01-29,sz.000600,4.8,-14.438503,271067276.0,1391505217.9
2021-02-26,sz.000600,4.87,1.458333,156708991.0,745380449.22
2021-03-31,sz.000600,6.51,33.675565,1032789533.0,5927460732.51
2021-04-30,sz.000600,5.13,-21.1982,894266258.0,5363039233.36
2021-01-29,sz.002851,35.13,3.141515,90350599.0,3270903295.61
2021-02-26,sz.002851,32.0,-8.909764,50981079.0,1752005953.31
2021-03-31,sz.002851,32.73,2.28125,43241202.0,1370218092.49
2021-04-30,sz.002851,33.93,3.6664,35402546.0,1211820009.01
2021-01-29,sh.603960,34.67,-26.155485,96988611.0,3947097079.13
2021-02-26,sh.603960,32.2,-7.124315,45314065.0,1500169725.22
2021-03-31,sh.603960,29.04,-9.813665,100688430.0,2920584550.56
2021-04-30,sh.603960,27.17,-6.4394,66204485.0,1856335035.24
2021-01-29,sz.000402,6.04,-6.356589,118774068.0,744312562.0
2021-02-26,sz.000402,6.07,0.496689,128704645.0,777544400.99
2021-03-31,sz.000402,6.83,12.520593,1076097380.0,7464785158.11
2021-04-30,sz.000402,6.2,-9.224,481747058.0,3232617207.71
2021-01-29,sz.002080,25.26,4.466501,657253904.0,17104153636.38
2021-02-26,sz.002080,22.78,-9.817894,329132941.0,7892168824.09
2021-03-31,sz.002080,23.31,2.326602,508117961.0,12612382927.96
2021-04-30,sz.002080,21.96,-5.7915,247564629.0,5497003591.91
2021-01-29,sh.603429,32.65,9.895658,78811084.0,2481552677.26
2021-02-26,sh.603429,30.75,-5.819296,35128294.0,1130127488.06
2021-03-31,sh.603429,29.01,-5.658537,93799314.0,3149776816.73
2021-04-30,sh.603429,35.36,22.2289,47908099.0,1579268627.33
2021-01-29,sh.603606,26.3,5.410822,399451599.0,10612551035.55
2021-02-26,sh.603606,22.41,-14.790875,209071218.0,5115542276.51
2021-03-31,sh.603606,23.47,4.730031,221430567.0,4960990534.05
2021-04-30,sh.603606,22.7,-3.2808,169691398.0,3852164012.53
2021-01-29,sz.002507,44.87,6.07565,219188556.0,10428630228.14
2021-02-26,sz.002507,44.7,-0.378872,255051824.0,12510451947.65
2021-03-31,sz.002507,42.01,-6.017897,170801480.0,7204063936.45
2021-04-30,sz.002507,39.95,-4.9036,184382431.0,7425442233.44
2021-01-29,sh.601808,14.6,14.330462,394450825.0,5969015327.07
2021-02-26,sh.601808,17.6,20.547945,405075031.0,7349819913.61
2021-03-31,sh.601808,14.83,-15.738636,324378862.0,5239870936.38
2021-04-30,sh.601808,13.26,-10.5866,219944683.0,3118444803.55
2021-01-29,sz.300702,76.4,-18.28877,30919282.0,2686644327.46
2021-02-26,sz.300702,102.7,34.424084,24408963.0,2223857768.45
2021-03-31,sz.300702,98.69,-3.904576,31957556.0,3190439452.63
2021-04-30,sz.300702,72.35,-26.6896,52143527.0,4103505441.13
2021-01-29,sh.600132,134.36,12.917052,60677342.0,7805151059.02
2021-02-26,sh.600132,120.74,-10.136946,58520339.0,8179519246.3
2021-03-31,sh.600132,111.29,-7.826735,112989412.0,11676713023.94
2021-04-30,sh.600132,157.38,41.4143,78834191.0,10189718923.56
2021-01-29,sh.603661,55.45,2.042694,25390452.0,1468081724.51
2021-02-26,sh.603661,57.13,3.029757,18866793.0,1117045666.02
2021-03-31,sh.603661,61.85,8.261859,34447932.0,2251176388.56
2021-04-30,sh.603661,57.5,-7.0331,19363242.0,1166800039.55
2021-01-29,sh.601169,4.73,-2.272727,1289406135.0,6234931922.01
2021-02-26,sh.601169,4.77,0.845666,1616471750.0,7758889826.49
2021-03-31,sh.601169,4.8,0.628931,2576478922.0,12402544696.81
2021-04-30,sh.601169,4.76,-0.8333,1076642821.0,5115780213.29
2021-01-29,sz.002258,25.24,20.76555,320780470.0,7493279087.49
2021-02-26,sz.002258,25.56,1.267829,337296751.0,9437875681.07
2021-03-31,sz.002258,24.2,-5.320814,256919861.0,6349125761.47
2021-04-30,sz.002258,24.01,0.1201,138243121.0,3196909913.21
2021-01-29,sh.688012,153.55,-2.563614,135187046.0,22854779537.79
2021-02-26,sh.688012,124.75,-18.756106,73413123.0,10299830551.03
2021-03-31,sh.688012,107.51,-13.819639,96802379.0,10752953319.05
2021-04-30,sh.688012,118.8,10.5013,88844482.0,10510301486.2
2021-01-29,sh.600332,27.76,-5.094017,153824070.0,4568688689.75
2021-02-26,sh.600332,28.87,3.998559,96847992.0,2771958686.16
2021-03-31,sh.600332,27.85,-3.533079,104914294.0,3019372280.94
2021-04-30,sh.600332,30.64,10.018,106540612.0,3074634992.84
2021-01-29,sh.601577,10.01,5.147059,483409482.0,4585948262.3
2021-02-26,sh.601577,10.16,1.498501,537258485.0,5618335482.05
2021-03-31,sh.601577,10.45,2.854331,541203096.0,5738419130.47
2021-04-30,sh.601577,9.01,-13.7799,326698358.0,3172864774.95
2021-01-29,sz.300034,29.56,-17.774687,324895552.0,10974007545.96
2021-02-26,sz.300034,28.1,-4.939107,160654343.0,4600757749.39
2021-03-31,sz.300034,23.0,-18.149466,156926426.0,3842503912.63
2021-04-30,sz.300034,23.75,3.2609,117103073.0,2702141434.35
2021-01-29,sh.603018,10.1,-7.762557,104031467.0,1081243985.07
2021-02-26,sh.603018,11.25,11.386139,91781308.0,1004333579.81
2021-03-31,sh.603018,11.88,5.6,87019296.0,1000660805.82
2021-04-30,sh.603018,11.04,-7.0707,59786766.0,675134649.36
2021-01-29,sz.000839,2.15,-8.898305,678258467.0,1520506908.55
2021-02-26,sz.000839,2.17,0.930233,367526857.0,775752472.74
2021-03-31,sz.000839,2.07,-4.608295,517733370.0,1113824381.3
2021-04-30,sz.000839,2.0,-3.3816,407629466.0,857184308.65
2021-01-29,sz.300616,77.3,-2.962591,24562980.0,2043068982.62
2021-02-26,sz.300616,70.43,-8.887451,19398847.0,1488803929.55
2021-03-31,sz.300616,73.4,4.216953,17685578.0,1407882520.87
2021-04-30,sz.300616,75.18,2.4251,12508378.0,882506689.92
2021-01-29,sh.603195,217.59,5.991524,49794879.0,11337475484.91
2021-02-26,sh.603195,189.03,-13.125603,38685454.0,8501498533.68
2021-03-31,sh.603195,178.69,-5.470031,39043250.0,7051807226.88
2021-04-30,sh.603195,195.87,9.6144,29939898.0,5514382244.99
2021-01-29,sh.600699,26.66,5.126183,742046136.0,20624546810.73
2021-02-26,sh.600699,21.5,-19.354839,355249840.0,8843761195.64
2021-03-31,sh.600699,18.01,-16.232558,409158401.0,8029820509.34
2021-04-30,sh.600699,18.13,0.6663,428070689.0,8092817231.86
2021-01-29,sz.002603,24.46,-4.078431,563060292.0,15849478396.03
2021-02-26,sz.002603,23.47,-4.047424,175638414.0,4137996319.62
2021-03-31,sz.002603,24.63,4.94248,303760019.0,7169624404.5
2021-04-30,sz.002603,28.05,13.8855,291884514.0,7659468305.07
2021-01-29,sh.600068,6.49,-1.367781,584491901.0,3865882661.33
2021-02-26,sh.600068,6.75,4.006163,456848760.0,3075680779.33
2021-03-31,sh.600068,7.58,12.296296,1003305417.0,7187390906.1
2021-04-30,sh.600068,7.11,-6.2005,602581779.0,4469628608.02
2021-01-29,sz.002773,40.66,-15.555556,107939069.0,4514902798.34
2021-02-26,sz.002773,38.02,-6.492868,82430184.0,3104669641.87
2021-03-31,sz.002773,29.26,-23.040505,132793421.0,4792412675.27
2021-04-30,sz.002773,21.59,-26.2133,502047962.0,10757284503.45
2021-01-29,sh.601139,6.28,-13.259669,262802502.0,1781918458.0
2021-02-26,sh.601139,6.65,5.89172,179915473.0,1159076465.79
2021-03-31,sh.601139,7.53,13.233083,438558452.0,3133090647.26
2021-04-30,sh.601139,7.0,-7.0385,226410760.0,1631478567.76
2021-01-29,sz.002319,7.52,9.620991,17050882.0,117842742.13
2021-02-26,sz.002319,8.06,7.180851,13299973.0,100465425.11
2021-03-31,sz.002319,9.77,21.215881,53783209.0,500414399.46
2021-04-30,sz.002319,13.27,35.824,68739345.0,781271658.11
2021-01-29,sz.000548,3.63,-10.37037,60275900.0,228143683.43
2021-02-26,sz.000548,3.84,5.785124,43483042.0,162210155.13
2021-03-31,sz.000548,4.14,7.8125,104188814.0,411623690.58
2021-04-30,sz.000548,3.9,-5.7971,104996069.0,421371036.57
2021-01-29,sh.603043,39.8,2.762716,71179822.0,2880685341.84
2021-02-26,sh.603043,36.4,-8.542714,51512656.0,2029797258.66
2021-03-31,sh.603043,37.8,3.846154,46373706.0,1708237360.35
2021-04-30,sh.603043,39.25,3.836,60463526.0,2392513795.58
2021-01-29,sz.300788,38.02,-10.351332,22979356.0,904911224.66
2021-02-26,sz.300788,40.55,6.654392,17426564.0,708533500.38
2021-03-31,sz.300788,44.87,10.653514,33570743.0,1347469092.28
2021-04-30,sz.300788,41.82,-6.7974,26632825.0,1142345415.93
2021-01-29,sz.300406,20.65,-17.466027,138961131.0,3213056125.39
2021-02-26,sz.300406,22.2,7.506053,97429056.0,2120981543.7
2021-03-31,sz.300406,19.41,-12.567568,112076375.0,2316689529.76
2021-04-30,sz.300406,20.39,5.0489,70556212.0,1342231864.1
2021-01-29,sz.002120,16.93,7.834395,424909218.0,7232808124.61
2021-02-26,sz.002120,16.79,-0.826934,265921743.0,4732933216.13
2021-03-31,sz.002120,14.04,-16.378797,221957774.0,3425408752.44
2021-04-30,sz.002120,16.1,14.6724,431787252.0,6258382899.79
2021-01-29,sz.000069,6.58,-7.19323,905889616.0,6224940383.18
2021-02-26,sz.000069,8.08,22.796353,1465590438.0,11388457179.74
2021-03-31,sz.000069,10.19,26.113861,2633087309.0,23711559044.12
2021-04-30,sz.000069,9.31,-8.6359,1888114666.0,18778423146.19
2021-01-29,sh.688029,177.92,-3.309603,19820368.0,3668530216.95
2021-02-26,sh.688029,209.23,17.597797,13514212.0,2607103595.73
2021-03-31,sh.688029,185.0,-11.580557,14786542.0,2748764857.54
2021-04-30,sh.688029,223.07,20.5784,13934824.0,2885666086.63
2021-01-29,sz.300438,20.8,-20.852359,429427878.0,9952989526.26
2021-02-26,sz.300438,17.4,-16.346154,153306390.0,2969057763.36
2021-03-31,sz.300438,15.81,-9.137931,182076466.0,3008978115.82
2021-04-30,sz.300438,17.23,8.9817,253123712.0,4487553426.05
2021-01-29,sz.002318,13.29,21.926606,762067738.0,9742168904.52
2021-02-26,sz.002318,12.7,-4.439428,436393503.0,6137929931.11
2021-03-31,sz.002318,12.86,1.259843,438505351.0,6001532400.78
2021-04-30,sz.002318,13.39,4.1213,262006018.0,3571806138.91
2021-01-29,sz.002048,15.32,-1.605652,170943125.0,2737276285.84
2021-02-26,sz.002048,17.4,13.577023,226101277.0,3717916109.19
2021-03-31,sz.002048,19.82,13.908046,245686858.0,4528073843.92
2021-04-30,sz.002048,17.35,-12.4622,191920712.0,3308391306.8
2021-01-29,sh.600597,18.54,14.02214,893107761.0,16760062745.54
2021-02-26,sh.600597,17.91,-3.398058,402280098.0,7376348991.89
2021-03-31,sh.600597,18.33,2.345059,330957129.0,5750932935.76
2021-04-30,sh.600597,17.3,-5.6192,392293574.0,7226741576.49
2021-01-29,sh.601231,16.58,-14.270941,412182808.0,7895133611.82
2021-02-26,sh.601231,19.8,19.420989,294556701.0,5531037352.68
2021-03-31,sh.601231,19.35,-2.272727,254901620.0,4859879672.05
2021-04-30,sh.601231,16.2,-16.2791,286280435.0,5286528018.87
2021-01-29,sh.603489,207.95,9.274829,17554732.0,3508593293.6
2021-02-26,sh.603489,203.87,-1.96201,11426043.0,2480874694.39
2021-03-31,sh.603489,191.6,-6.018541,12704212.0,2419021212.59
2021-04-30,sh.603489,213.95,11.6649,7893380.0,1519876673.97
2021-01-29,sz.002385,9.27,-4.037267,4503879339.0,47214983864.33
2021-02-26,sz.002385,9.99,7.76699,2620100261.0,25670373055.01
2021-03-31,sz.002385,8.42,-15.715716,1879360413.0,17414120780.3
2021-04-30,sz.002385,8.15,-3.2067,1322481010.0,10775206930.42
2021-01-29,sz.002461,10.12,-5.332086,462825768.0,4731204278.09
2021-02-26,sz.002461,10.26,1.383399,245332178.0,2486201989.63
2021-03-31,sz.002461,10.35,0.877193,226953326.0,2231133112.77
2021-04-30,sz.002461,10.94,5.7005,316798359.0,3553861869.52
2021-01-29,sh.603228,26.34,-12.636816,81802642.0,2394630928.27
2021-02-26,sh.603228,28.03,6.416097,58527817.0,1568173341.63
2021-03-31,sh.603228,26.3,-6.171959,64538908.0,1797342592.88
2021-04-30,sh.603228,28.03,6.5779,49283534.0,1363238564.02
2021-01-29,sz.002001,37.15,10.30285,539470473.0,20630505700.97
