stock_code,stock_name,mkt_val_20q4,mkt_val_21q1,change,stock_ex_code
338,潍柴动力,0.0006419925547093339,0.0009428078036809875,0.030081524897165358,sz.000338
601155,新城控股,3.881006404981749e-05,0.0003202639519253098,0.028145388787549228,sh.601155
939,建设银行,0.0015609737900812205,0.0018405432853606395,0.027956949527941893,sz.000939
603833,欧派家居,6.953666320815877e-05,0.0003473215369048027,0.027778487369664394,sh.603833
933,神火股份,3.393367320710138e-05,0.000308507789306461,0.02745741160993596,sz.000933
2043,兔宝宝,8.51103339371997e-06,0.0002677674118603384,0.025925637846661843,sz.002043
2841,视源股份,0.0010005760750199557,0.00125723701675612,0.025666094173616424,sz.002841
603712,七一二,4.6302752142837905e-05,0.0003015215985743332,0.02552188464314953,sh.603712
688358,祥生医疗,2.9660470440119552e-05,0.0002740363424261611,0.024437587198604154,sh.688358
300751,迈为股份,0.0022638380747667395,0.0024943608310519726,0.023052275628523314,sz.300751
600779,水井坊,0.00018014348405854684,0.00039860851550750534,0.02184650314489585,sh.600779
601988,中国银行,0.0006048238820795957,0.0008204056302739055,0.021558174819430984,sh.601988
603708,家家悦,0.0012213658716016716,0.0014363503049379914,0.021498443333631982,sh.603708
600862,中航高科,0.0002380352663601686,0.00044294689241353353,0.020491162605336493,sh.600862
2791,坚朗五金,0.0004933650270440398,0.0006961594845408818,0.0202794457496842,sz.002791
2511,中顺洁柔,0.00034186615038036866,0.0005355835360421318,0.01937173856617631,sz.002511
601398,工商银行,0.0021068968530164535,0.002298002997513468,0.019110614449701455,sh.601398
2028,思源电气,2.932660708132835e-05,0.00021687530991068978,0.018754870282936143,sz.002028
3908,中金公司,1.4220841505686242e-05,0.00019882432631894567,0.018460348481325942,sz.003908
3888,金山软件,0.0007555681530847351,0.0009301389562676345,0.01745708031828994,sz.003888
2206,海利得,1.0400650359369063e-05,0.0001619747976038379,0.015157414724446884,sz.002206
603599,广信股份,0.000543830521586081,0.0006854824724449735,0.01416519508588925,sh.603599
603596,伯特利,1.4447967879882489e-05,0.00015171855256805618,0.013727058468817369,sh.603596
601636,旗滨集团,7.140207818311482e-06,0.00013891430791475364,0.013177410009644215,sh.601636
2867,周大生,0.0008801401431288726,0.0010100014648274514,0.012986132169857879,sz.002867
2601,龙蟒佰利,0.0004954060615924863,0.0006199431124200462,0.012453705082755992,sz.002601
603885,吉祥航空,5.496458255549145e-05,0.00017824183625788986,0.012327725370239842,sh.603885
688016,心脉医疗,0.00024127895367690022,0.00036122161701004825,0.011994266333314805,sh.688016
603801,志邦家居,1.1388588030736339e-05,0.00012887861079107098,0.011749002276033465,sh.603801
1658,邮储银行,9.768295782030335e-06,0.00010665198399051452,0.00968836882084842,sz.001658
2402,和而泰,2.4251015238292577e-05,0.0001167373523396177,0.009248633710132513,sz.002402
5,汇丰控股,3.254361015191124e-05,0.00011760439330535696,0.008506078315344572,sz.000005
2409,雅克科技,1.4201604025904592e-05,8.495294615185777e-05,0.0070751342125953175,sz.002409
488,晨鸣纸业,1.0486288172590597e-05,8.047237148196923e-05,0.006998608330937863,sz.000488
300763,锦浪科技,4.700709212839183e-05,0.0001165678181184911,0.006956072599009926,sz.300763
600305,恒顺醋业,1.9845632368294905e-05,8.359801484839662e-05,0.0063752382480101715,sh.600305
2600,领益智造,0.00028957557751452647,0.0003495291256145183,0.005995354809999184,sz.002600
603737,三棵树,0.00010622005489630813,0.00015262836065066334,0.004640830575435521,sh.603737
600019,宝钢股份,3.687018141119054e-05,6.689122283569836e-05,0.0030021041424507823,sh.600019
600,建投能源,9.566612526254979e-06,3.743656972287766e-05,0.0027869957196622677,sz.000600
2851,麦格米特,4.599991697724291e-05,7.340313966641637e-05,0.0027403222689173466,sz.002851
603960,克来机电,0.00010290748499068093,0.0001297299257317736,0.0026822440741092676,sh.603960
402,金融街,4.106891651450147e-06,2.9495502421757323e-05,0.0025388610770307176,sz.000402
2080,中材科技,1.0504905088508323e-05,3.323752925730349e-05,0.0022732624168795164,sz.002080
603429,集友股份,0.0009111819887300874,0.0009338282433850701,0.002264625465498262,sh.603429
241,阿里健康,1.9252993878247325e-05,3.1766762354792034e-05,0.0012513768476544707,sz.000241
603606,东方电缆,8.280866256590496e-05,9.298568467209408e-05,0.001017702210618912,sh.603606
2507,涪陵榨菜,0.00012165285762823828,0.00013099740499356762,0.0009344547365329342,sz.002507
601808,中海油服,2.9427138427284066e-06,1.1660847564663458e-05,0.0008718133721935052,sh.601808
300702,天宇股份,0.00025456398487578886,0.0002605322896587284,0.0005968304782939522,sz.300702
600132,重庆啤酒,0.00017521744810671677,0.00017865358962073925,0.00034361415140224773,sh.600132
603661,恒林股份,9.022998581457407e-07,2.467259903613233e-06,0.0001564960045467492,sh.603661
601169,北京银行,4.0125659441336724e-06,5.619177238699395e-08,-0.00039563741717466786,sh.601169
2258,利尔化学,9.134700076963757e-06,2.715040688336769e-06,-0.0006419659388626988,sz.002258
688012,中微公司,6.21221661619928e-05,5.5453032771858455e-05,-0.0006669133390134346,sh.688012
600332,白云山,2.2387461954928298e-05,1.5329038794854697e-05,-0.0007058423160073601,sh.600332
601577,长沙银行,3.2801764719303696e-05,2.5532352331732646e-05,-0.000726941238757105,sh.601577
300034,钢研高纳,8.88026889275485e-06,1.168903934125352e-06,-0.0007711364958629497,sz.300034
603018,华设集团,1.0962881220084358e-05,2.4484653858865246e-06,-0.0008514415834197834,sh.603018
270,粤海投资,1.8297325527804105e-05,8.700711022706968e-06,-0.0009596614505097138,sz.000270
839,中教控股,2.5107393370507926e-05,1.4358819762411687e-05,-0.001074857360809624,sz.000839
300616,尚品宅配,3.295504399369296e-05,2.195679122462304e-05,-0.001099825276906992,sz.300616
603195,公牛集团,5.808539822716609e-05,4.646886973690583e-05,-0.0011616528490260261,sh.603195
600699,均胜电子,0.0006732106404479031,0.0006615785308277049,-0.0011632109620198145,sh.600699
2603,以岭药业,3.1234220399031246e-05,1.8232983564424196e-05,-0.001300123683460705,sz.002603
600068,葛洲坝,2.829771219494208e-05,1.4536984119229152e-05,-0.0013760728075712927,sh.600068
2773,康弘药业,2.6539034204580985e-05,1.208717626779072e-05,-0.0014451857936790267,sz.002773
601139,深圳燃气,2.7422096582945075e-05,1.1563039360167324e-05,-0.001585905722277775,sh.601139
3988,中国银行,2.020804166482662e-05,2.4534516865078964e-06,-0.0017754589978318722,sz.003988
2319,蒙牛乳业,3.056152917053745e-05,1.139638185093764e-05,-0.0019165147319599807,sz.002319
548,深圳高速公路股份,3.2789353442025214e-05,1.2610737833034722e-05,-0.002017861560899049,sz.000548
603043,广州酒家,3.266027615832898e-05,1.045953267649919e-05,-0.002220074348182979,sh.603043
300788,中信出版,3.931892641823531e-05,1.7021120732637794e-05,-0.0022297805685597516,sz.300788
300406,九强生物,2.991428106046454e-05,5.248656746372868e-06,-0.002466562431409167,sz.300406
2120,韵达股份,0.00042677293937020127,0.00040143593974061606,-0.0025336999629585206,sz.002120
522,ASM PACIFIC,4.112352613452679e-05,6.743012686439274e-06,-0.003438051344808751,sz.000522
69,华侨城A,0.00017249503443568146,0.00013313710330251536,-0.00393579311331661,sz.000069
688029,南微医学,0.000645329947169518,0.0006046863749842015,-0.004064357218531652,sh.688029
300438,鹏辉能源,9.814217507960723e-05,5.5612019049362946e-05,-0.004253015603024429,sz.300438
2318,中国平安,0.0002743947237113496,0.00023100092422865577,-0.004339379948269383,sz.002318
2048,宁波华翔,7.195313889427948e-05,1.6280079747984742e-05,-0.0055673059146294735,sz.002048
600597,光明乳业,0.00022399625006661213,0.00016568824910120775,-0.005830800096540438,sh.600597
601231,环旭电子,9.442561809856538e-05,2.9731201016513694e-05,-0.006469441708205169,sh.601231
603489,八方股份,7.262831237822897e-05,6.614135993456134e-06,-0.006601417638477283,sh.603489
2385,大北农,0.00046072026498230896,0.00039091657145666036,-0.006980369352564859,sz.002385
2461,珠江啤酒,7.281696379286193e-05,4.921095151707388e-07,-0.007232485427769118,sz.002461
603228,景旺电子,7.94718906695847e-05,6.4056702713241804e-06,-0.007306622039826053,sh.603228
2001,新和成,0.0008793898814173882,0.0008043796600768176,-0.007501022134057069,sz.002001
603308,应流股份,0.0005050508651655958,0.00042994319573537616,-0.007510766943021963,sh.603308
300607,拓斯达,8.455120589580403e-05,8.268820676578947e-06,-0.007628238521922508,sz.300607
601200,上海环境,0.00011646742598128792,2.9510844885207695e-05,-0.008695658109608023,sh.601200
688363,华熙生物,0.00022724862527743868,0.00013895074626544827,-0.008829787901199041,sh.688363
600461,洪城水业,0.00011414217318316408,2.536972221915868e-05,-0.00887724509640054,sh.600461
2739,万达电影,0.00019399198724587857,0.00010028716302812697,-0.009370482421775161,sz.002739
601138,工业富联,0.0001392371552763935,4.529018498233086e-05,-0.009394697029406264,sh.601138
998,隆平高科,0.0004370358245517791,0.0003396610449040311,-0.009737477964774796,sz.000998
300001,特锐德,0.000101892242509301,1.1671779069871848e-06,-0.010072506460231383,sz.300001
600837,海通证券,0.00010094526205295269,6.789040076790395e-08,-0.010087737165218479,sh.600837
603520,司太立,0.000430735860205221,0.00032731918374296416,-0.010341667646225681,sh.603520
2777,久远银海,0.00011486078613758824,1.0845203851482963e-05,-0.010401558228610528,sz.002777
601766,中国中车,0.0001310016522382559,2.4483311393313342e-05,-0.010651834084494254,sh.601766
601677,明泰铝业,0.00011647735500311069,7.691368708465504e-06,-0.010878598629464518,sh.601677
600919,江苏银行,0.00022718036325240705,0.00011649762634820562,-0.011068273690420143,sh.600919
601328,交通银行,0.0007642212956032938,0.0006521655459393144,-0.011205574966397945,sh.601328
300463,迈克生物,0.00013038108837433172,1.803084660846552e-05,-0.01123502417658662,sz.300463
401,冀东水泥,0.00012045827219018426,6.353889457179169e-06,-0.01141043827330051,sz.000401
603678,火炬电子,0.0012685777498051584,0.001142643581902899,-0.012593416790225943,sh.603678
603385,惠达卫浴,0.0001505903711668862,1.9994490149320232e-05,-0.013059588101756595,sh.603385
600282,南钢股份,0.00013265979888266125,1.4042189672954596e-06,-0.01312555799153658,sh.600282
600820,隧道股份,0.00018428326559478497,5.246086883744931e-05,-0.013182239675733566,sh.600820
300767,震安科技,0.00015080074231675646,1.8862599908268908e-05,-0.013193814240848754,sz.300767
300188,美亚柏科,0.0002923420512199004,0.00015725603118888236,-0.013508602003101805,sz.300188
300639,凯普生物,0.00021712288470978805,7.359549580192544e-05,-0.014352738890786263,sz.300639
2918,蒙娜丽莎,0.00014470866686461289,5.396711518668975e-07,-0.0144168995712746,sz.002918
2376,新北洋,0.00019058633276066274,4.5198705544008007e-05,-0.014538762721665472,sz.002376
581,威孚高科,0.00015727074116202985,1.187583383376182e-05,-0.014539490732826805,sz.000581
2627,宜昌交运,0.00017936281471773026,3.386081683497492e-05,-0.014550199788275535,sz.002627
600966,博汇纸业,0.00024400198791179947,9.813231403652195e-05,-0.014586967387527752,sh.600966
300142,沃森生物,0.00016283471676597393,1.2427778956389017e-05,-0.015040693780958491,sz.300142
600984,建设机械,0.00015925654552658718,2.7883009513123034e-06,-0.01564682445752749,sh.600984
603686,龙马环卫,0.0001690552489379498,1.2219121453463934e-05,-0.015683612748448587,sh.603686
300113,顺网科技,0.00018557652068720292,2.1258133795251644e-05,-0.01643183868919513,sz.300113
300470,中密控股,0.00023195374049371172,6.600519557143927e-05,-0.016594854492227248,sz.300470
975,银泰黄金,0.00017614891446646695,7.269067401993964e-06,-0.016887984706447298,sz.000975
601607,上海医药,0.0002288279603111257,5.866881311105679e-05,-0.01701591472000689,sh.601607
600801,华新水泥,0.0002960766045529961,0.00012536825515362547,-0.017070834939937062,sh.600801
600323,瀚蓝环境,0.0005441153603996222,0.00036619545187986636,-0.017791990851975588,sh.600323
2847,盐津铺子,0.0002822243779824808,9.975362886164022e-05,-0.018247074912084056,sz.002847
300673,佩蒂股份,0.00019871075486715796,1.436821702127504e-05,-0.01843425378458829,sz.300673
2568,百润股份,0.00039104521603249503,0.0002059802430529931,-0.018506497297950193,sz.002568
603337,杰克股份,0.0004967402738999233,0.0003020885025988245,-0.019465177130109885,sh.603337
603816,顾家家居,0.00039199716099975475,0.0001899487112129044,-0.020204844978685035,sh.603816
600015,华夏银行,0.0002360817313165353,3.081342003214443e-05,-0.020526831128439085,sh.600015
1999,敏华控股,0.0006377069406650735,0.00042087215600113587,-0.021683478466393766,sz.001999
300567,精测电子,0.0002852632792241174,6.784341447358719e-05,-0.021741986475053023,sz.300567
2675,东诚药业,0.0005471523999496671,0.00031326356941449053,-0.023388883053517658,sz.002675
603039,泛微网络,0.0005588090715696188,0.0003238600335772843,-0.023494903799233448,sh.603039
2466,天齐锂业,0.0013861683963801489,0.0011503805944401294,-0.023578780194001947,sz.002466
300651,金陵体育,0.00037098610969501025,0.0001324083362886226,-0.023857777340638764,sz.300651
300725,药石科技,0.0009098521203696978,0.000663531242863351,-0.024632087750634673,sz.300725
603666,亿嘉和,0.0002668896243410507,8.620546651178764e-06,-0.02582690776898719,sh.603666
600000,浦发银行,0.00030946837273647957,5.0818266344293666e-05,-0.02586501063921859,sh.600000
671,阳光城,0.00027543044480023897,1.2766080275469758e-05,-0.02626643645247692,sz.000671
600882,妙可蓝多,0.0003531045619560354,8.81777401883332e-05,-0.02649268217677022,sh.600882
1109,华润置地,0.0009605590142548056,0.0006940717588268722,-0.02664872554279334,sz.001109
538,云南白药,0.00042448429984004893,0.0001579880584762583,-0.02664962413637906,sz.000538
2609,捷顺科技,0.0003244475432838812,5.1984101785728936e-05,-0.02724634414981523,sz.002609
2484,江海股份,0.00031664271156730693,4.264245935238261e-05,-0.027400025221492433,sz.002484
2967,广电计量,0.00032765772015196093,5.262464963478205e-05,-0.027503307051717888,sz.002967
688139,海尔生物,0.00040546649966622885,0.00013016430922821231,-0.027530219043801655,sh.688139
601098,中南传媒,0.000773458388717805,0.000494267624435827,-0.0279190764281978,sh.601098
688023,安恒信息,0.0003677120147489464,8.824083606927286e-05,-0.027947117867967355,sh.688023
300662,科锐国际,0.0006298040598579993,0.00035031811179745385,-0.027948594806054543,sz.300662
600298,安琪酵母,0.0028908173279161564,0.0026061793896094004,-0.0284637938306756,sh.600298
600741,华域汽车,0.00030503940843965276,1.5756518182740738e-05,-0.0289282890256912,sh.600741
601021,春秋航空,0.0006013251430147913,0.00031057844652988197,-0.029074669648490932,sh.601021
600009,上海机场,0.0004006378922410348,0.000108076915283468,-0.02925609769575668,sh.600009
600161,天坛生物,0.00038379392728254123,7.634294744430112e-05,-0.030745097983824007,sh.600161
603208,江山欧派,0.0007481350391226514,0.0004374583178949556,-0.031067672122769587,sh.603208
2643,万润股份,0.00038347868083966766,6.991848265525023e-05,-0.031356019818441744,sz.002643
2262,恩华药业,0.0005258571303952454,0.00021122352993715833,-0.03146336004580871,sz.002262
2831,裕同科技,0.00065572315076252,0.00033586416876164985,-0.031985898200087015,sz.002831
600886,国投电力,0.00039940855522660105,7.55025640088069e-05,-0.03239059912177941,sh.600886
688169,石头科技,0.001240209913893593,0.0009134555615116981,-0.03267543523818948,sh.688169
300498,温氏股份,0.0004937901132908278,0.000162998331696771,-0.033079178159405684,sz.300498
600486,扬农化工,0.0004997531114592752,0.00016423781096276804,-0.03355153004965072,sh.600486
300224,正海磁材,0.001620338170431934,0.001280107068117627,-0.0340231102314307,sz.300224
601816,京沪高铁,0.0003777868690797553,3.661709039383457e-05,-0.03411697786859207,sh.601816
2925,盈趣科技,0.0022204432848902506,0.001872935828443414,-0.03475074564468367,sz.002925
2653,海思科,0.00036785288274605713,1.2970902162532248e-05,-0.03548819805835249,sz.002653
2332,仙琚制药,0.0005284504667825845,0.00015165833339901347,-0.037679213338357095,sz.002332
300308,中际旭创,0.0005180082386443324,0.0001340770209696439,-0.03839312176746885,sz.300308
300661,圣邦股份,0.0013571644825080612,0.0009714138267842095,-0.038575065572385166,sz.300661
2572,索菲亚,0.0008677332097974369,0.00047818220219286885,-0.0389551007604568,sz.002572
786,北新建材,0.0005058042296963997,0.00011277151731848923,-0.03930327123779105,sz.000786
300699,光威复材,0.0004669892011356709,7.320311229918212e-05,-0.03937860888364888,sz.300699
300523,辰安科技,0.00045767826092135266,4.509955487395997e-05,-0.04125787060473927,sz.300523
300502,新易盛,0.00047458738508555844,6.188459345025514e-05,-0.04127027916353033,sz.300502
2706,良信股份,0.0006697714755140353,0.0002516927293417955,-0.041807874617223975,sz.002706
601799,星宇股份,0.002211207432903467,0.0017803699519274804,-0.04308374809759868,sh.601799
300070,碧水源,0.00045131934300772167,1.1211505166360635e-06,-0.045019819249108556,sz.300070
600867,通化东宝,0.000595173493431711,0.00013856622577522327,-0.04566072676564877,sh.600867
2299,圣农发展,0.0005869510222347157,0.00012805548762695844,-0.04588955346077574,sz.002299
2340,格林美,0.0006330682257822404,0.00016865586509409632,-0.04644123606881441,sz.002340
34,神州数码,0.00047049724865843423,5.039999243447785e-07,-0.046999324873408944,sz.000034
601128,常熟银行,0.0005162396316321485,3.8770405139094524e-05,-0.047746922649305405,sh.601128
300572,安车检测,0.0005197309239305859,4.0886706191280455e-05,-0.04788442177393055,sz.300572
739,普洛药业,0.0007578642393812545,0.0002771999583896282,-0.04806642809916264,sz.000739
300033,同花顺,0.0005234772679770961,3.7782734054476714e-05,-0.04856945339226194,sz.300033
300568,星源材质,0.0009227617104309124,0.00043203897624269724,-0.049072273418821505,sz.300568
963,华东医药,0.0005141781184761925,2.2293750078151874e-05,-0.04918843683980406,sz.000963
1088,中国神华,0.0005021435234631111,1.8566298582883565e-06,-0.05002868936048228,sz.001088
2157,正邦科技,0.0005946758012128438,5.79229776065755e-05,-0.05367528236062683,sz.002157
600765,中航重机,0.0005576175889508843,4.264054154445131e-06,-0.05533535347964391,sh.600765
425,徐工机械,0.000564158952640509,5.676903257431426e-06,-0.05584820493830775,sz.000425
600584,长电科技,0.0013979026384830914,0.0008355762581336351,-0.05623263803494563,sh.600584
2607,中公教育,0.0006475298460671291,6.629631881541011e-05,-0.0581233527251719,sz.002607
603507,振江股份,0.0007409234664599887,0.00015715994901152437,-0.058376351744846434,sh.603507
300083,创世纪,0.0013004195022269715,0.0007139440846109687,-0.05864754176160028,sz.300083
300015,爱尔眼科,0.008624365110496846,0.008031360767018476,-0.059300434347837015,sz.300015
300285,国瓷材料,0.002452022204810152,0.0018527064068225092,-0.059931579798764255,sz.300285
601211,国泰君安,0.0006138530862996925,2.88399956708401e-06,-0.06109690867326085,sh.601211
2422,科伦药业,0.0007074272907769539,9.558239661106984e-05,-0.06118448941658841,sz.002422
300628,亿联网络,0.0013263963055708372,0.0007140209887090137,-0.061237531686182345,sz.300628
2236,大华股份,0.001423664106166175,0.0008052093037878965,-0.061845480237827856,sz.002236
600380,健康元,0.0006229151804045771,2.458629767922397e-06,-0.06204565506366547,sh.600380
300316,晶盛机电,0.0011606449386444195,0.0005337249883759121,-0.06269199502685074,sz.300316
300132,青松股份,0.000779440624366034,0.0001450833206873558,-0.06343573036786783,sz.300132
600201,生物股份,0.0009976786623392938,0.00036053945272888595,-0.06371392096104078,sh.600201
2142,宁波银行,0.003797492781866427,0.0031443713362188878,-0.06531214456475393,sz.002142
300014,亿纬锂能,0.006547663653971217,0.005882195966341048,-0.06654676876301693,sz.300014
603096,新经典,0.0009072848476646437,0.00023837259435497413,-0.06689122533096696,sh.603096
600745,闻泰科技,0.0010823521193162908,0.00037219569755451434,-0.07101564217617765,sh.600745
603233,大参林,0.0017515806014493927,0.0010397825288501787,-0.0711798072599214,sh.603233
921,海信家电,0.0007248669970448148,1.2378874854140948e-05,-0.07124881221906738,sz.000921
300379,东方通,0.0009025617360963168,0.00018118030157022265,-0.07213814345260941,sz.300379
28,国药一致,0.0007388358896217478,3.156903635707534e-06,-0.07356789859860402,sz.000028
2557,洽洽食品,0.0007546826084509154,9.455560224465358e-06,-0.074522704822645,sz.002557
300035,中科电气,0.0010674585865821109,0.0003165146374196247,-0.07509439491624863,sz.300035
600674,川投能源,0.001152318212718285,0.00039964950165261313,-0.0752668711065672,sh.600674
6186,中国飞鹤,0.0008638037994110689,8.92739592018624e-05,-0.07745298402092066,sz.006186
2230,科大讯飞,0.0009408070870299633,0.0001616656469653129,-0.07791414400646504,sz.002230
600521,华海药业,0.0009507379705443417,0.00016900471435679922,-0.07817332561875424,sh.600521
600522,中天科技,0.0011194928665721523,0.00032196274619085245,-0.07975301203812998,sh.600522
601336,新华保险,0.000938175275683061,0.00013804400667553118,-0.08001312690075299,sh.601336
